t0,symbol,label,asia_range,atr14,asia_range_atr,eqh_touch_count,eql_touch_count,sweep_dir,sweep_depth_atr,minutes_from_london_open,bars_from_sweep_to_mss,bars_from_sweep_to_mss_norm,confirm_range_atr,entry_dist_atr,rr,side,entry,stop,tp,sweep_time,fill_time
2025-12-04 08:55:00+00:00,GBPUSD,0,0.0019700000000000273,0.0006392857142856677,3.0815642458103234,1,2,-1,0.3284916201118238,0.1527777777777778,8.0,0.6666666666666666,1.3296089385476102,0.38558659217885904,2.9436619718312036,Short,1.3345465,1.33515,1.33277,2025-12-04T08:15:00+00:00,2025-12-04T09:25:00+00:00
2025-12-05 09:40:00+00:00,GBPJPY,0,0.6159999999999854,0.07507142857142769,8.205518553758228,1,1,-1,0.23977164605139153,0.2777777777777778,6.0,0.5,1.1988582302569577,0.1745004757378875,8.968701095463283,Short,206.76610000000002,206.83,206.193,2025-12-05T09:10:00+00:00,2025-12-05T09:45:00+00:00
2025-12-05 12:00:00+00:00,EURUSD,0,0.00283000000000011,0.00030785714285709787,9.192575406034184,1,1,1,0.6171693735496898,0.6666666666666666,6.0,0.5,1.4292343387472954,0.4144779582363767,7.29065300896047,Long,1.1649024000000001,1.16459,1.16718,2025-12-05T11:30:00+00:00,2025-12-05T12:15:00+00:00
2025-12-05 12:35:00+00:00,USDJPY,0,0.88900000000001,0.05028571428571687,17.678977272726563,1,1,-1,0.6761363636361661,0.7638888888888888,3.0,0.25,1.113636363636537,0.32295454545473706,20.73038229376207,Short,155.16824,155.208,154.344,2025-12-05T12:20:00+00:00,2025-12-05T12:40:00+00:00
2025-12-08 08:45:00+00:00,USDJPY,0,0.45400000000000773,0.05478571428571399,8.286831812255727,1,1,-1,0.638852672750919,0.125,9.0,0.75,0.9308996088660102,0.26996088657114814,14.051090858874556,Short,155.41079,155.447,154.902,2025-12-08T08:00:00+00:00,2025-12-08T08:50:00+00:00
2025-12-08 08:55:00+00:00,GBPUSD,0,0.0024800000000000377,0.0004550000000000308,5.450549450549165,1,1,1,0.2857142857141861,0.1527777777777778,6.0,0.5,1.0109890109892217,0.20527472527451407,6.103490508263454,Long,1.3326766,1.33235,1.33467,2025-12-08T08:25:00+00:00,2025-12-08T09:00:00+00:00
2025-12-08 09:25:00+00:00,GBPJPY,0,0.5039999999999907,0.06842857142856726,7.365344467641231,1,1,-1,0.3799582463467313,0.2361111111111111,10.0,0.8333333333333334,1.27139874739073,0.14949895615836092,7.224056985588663,Short,207.04223,207.104,206.596,2025-12-08T08:35:00+00:00,2025-12-08T09:30:00+00:00
2025-12-09 08:20:00+00:00,EURUSD,0,0.0014099999999999113,0.00029642857142861016,4.756626506023176,1,2,1,0.8771084337353278,0.05555555555555555,3.0,0.25,0.8771084337345787,0.2543614457832975,5.0671722643597485,Long,1.1640945999999999,1.16391,1.16503,2025-12-09T08:05:00+00:00,2025-12-09T10:40:00+00:00
2025-12-09 08:50:00+00:00,USDJPY,0,0.45699999999999363,0.0551428571428484,8.287564766840577,1,1,-1,1.4326424870469994,0.1388888888888889,10.0,0.8333333333333334,0.8341968911917018,0.22378238341962828,18.35088793631795,Short,156.34234,156.375,155.743,2025-12-09T08:00:00+00:00,2025-12-09T12:55:00+00:00
2025-12-09 09:00:00+00:00,GBPJPY,0,0.6389999999999816,0.1005000000000028,6.35820895522352,1,1,-1,1.3532338308459733,0.16666666666666666,12.0,1.0,1.1442786069652329,0.3547263681592335,11.455603184323857,Short,208.52635,208.608,207.591,2025-12-09T08:00:00+00:00,2025-12-09T09:05:00+00:00
2025-12-09 13:15:00+00:00,GBPUSD,0,0.0018500000000001293,0.0003635714285714155,5.088408644401325,2,1,1,0.6876227897835336,0.875,7.0,0.5833333333333334,1.787819253437676,0.518467583496865,2.7269772481047547,Long,1.3324315,1.33197,1.33369,2025-12-09T12:40:00+00:00,2025-12-09T13:20:00+00:00
2025-12-10 08:10:00+00:00,GBPUSD,0,0.002990000000000048,0.0003985714285714386,7.501792114695273,1,1,-1,0.3261648745518715,0.027777777777777776,1.0,0.08333333333333333,1.8064516129027586,0.028100358422632202,4.457746478874833,Short,1.3318688,1.33238,1.32959,2025-12-10T08:05:00+00:00,2025-12-10T08:15:00+00:00
2025-12-10 08:55:00+00:00,EURUSD,0,0.0027800000000000047,0.0003871428571428716,7.180811808117825,1,1,-1,0.10332103321043158,0.1527777777777778,7.0,0.5833333333333334,0.619926199262016,0.02479704797061829,18.13145539905959,Short,1.1652596,1.16543,1.16217,2025-12-10T08:20:00+00:00,2025-12-10T09:00:00+00:00
2025-12-10 10:00:00+00:00,GBPJPY,0,0.5449999999999875,0.06435714285714157,8.468368479467234,1,1,-1,0.3573806881242534,0.3333333333333333,5.0,0.4166666666666667,0.8546059933408555,0.1546059933407893,13.007682458385483,Short,208.74895,208.788,208.241,2025-12-10T09:35:00+00:00,2025-12-10T10:05:00+00:00
2025-12-11 09:45:00+00:00,GBPUSD,1,0.003249999999999975,0.0005985714285713849,5.429594272076727,1,2,1,0.016706443914191814,0.2916666666666667,8.0,0.6666666666666666,1.0190930787590233,0.22871121718415077,6.758023551143635,Long,1.3362730999999999,1.33584,1.3392,2025-12-11T09:05:00+00:00,2025-12-11T09:50:00+00:00
2025-12-12 09:45:00+00:00,EURUSD,0,0.0014999999999998348,0.00030357142857145066,4.941176470587331,1,2,1,1.0541176470590696,0.2916666666666667,10.0,0.8333333333333334,1.5152941176473669,0.3735529411758478,4.052051439066247,Long,1.1733166000000002,1.17299,1.17464,2025-12-12T08:55:00+00:00,2025-12-12T09:50:00+00:00
2025-12-12 09:50:00+00:00,GBPUSD,0,0.0025200000000000777,0.0004121428571427975,6.114384748701247,1,1,1,0.38821490467928177,0.3055555555555556,4.0,0.3333333333333333,1.2616984402078004,0.0019410745234529783,4.525460455038655,Long,1.3383292,1.33796,1.34,2025-12-12T09:30:00+00:00,2025-12-12T09:55:00+00:00
2025-12-12 13:50:00+00:00,GBPJPY,0,0.49500000000000455,0.06035714285714481,8.201183431952472,1,2,-1,0.31479289940836425,0.9722222222222222,10.0,0.8333333333333334,1.6402366863907771,0.09460355029621717,4.3634940958886,Short,208.53371,208.604,208.227,2025-12-12T13:00:00+00:00,2025-12-12T13:55:00+00:00
2025-12-15 08:15:00+00:00,EURUSD,1,0.0017000000000000348,0.0003149999999999859,5.396825396825749,3,1,1,0.22222222222227817,0.041666666666666664,3.0,0.25,1.4285714285716875,0.3190476190471153,3.8826291079808097,Long,1.1732495,1.17293,1.17449,2025-12-15T08:00:00+00:00,2025-12-15T08:25:00+00:00
2025-12-15 10:10:00+00:00,USDJPY,0,1.039999999999992,0.05864285714285294,17.73447015834462,1,1,1,0.1534713763705393,0.3611111111111111,7.0,0.5833333333333334,1.347137637028243,0.3565651644338965,16.56106257799621,Long,155.05909,155.003,155.988,2025-12-15T09:35:00+00:00,2025-12-15T10:15:00+00:00
2025-12-16 08:35:00+00:00,EURUSD,0,0.0014800000000001479,0.0004314285714284795,3.430463576160014,1,1,-1,0.023178807946661984,0.09722222222222222,7.0,0.5833333333333334,1.900662251655619,0.31940397350966504,0.8035039505325259,Short,1.1749078,1.17549,1.17444,2025-12-16T08:00:00+00:00,2025-12-16T08:40:00+00:00
2025-12-16 10:00:00+00:00,GBPJPY,0,0.6610000000000014,0.09364285714285968,7.058733790999061,1,1,-1,0.2669717772693136,0.3333333333333333,12.0,1.0,0.9183829138063658,0.14886346300523887,13.772355060596947,Short,207.61794,207.679,206.777,2025-12-16T09:00:00+00:00,2025-12-16T10:10:00+00:00
2025-12-16 13:25:00+00:00,USDJPY,0,0.4399999999999977,0.04814285714286574,9.139465875369241,1,1,1,0.7685459940652722,0.9027777777777778,7.0,0.5833333333333334,1.308605341246402,0.3794955489613798,9.90990386764656,Long,154.67973,154.635,155.123,2025-12-16T12:50:00+00:00,2025-12-16T13:30:00+00:00
2025-12-17 08:15:00+00:00,GBPJPY,0,0.9089999999999918,0.12835714285714062,7.081803005008407,1,1,1,0.18697829716194692,0.041666666666666664,3.0,0.25,0.7089593767390856,0.11989983305506635,12.093948305212717,Long,207.21861,207.154,208.0,2025-12-17T08:00:00+00:00,2025-12-17T08:20:00+00:00
2025-12-17 08:20:00+00:00,GBPUSD,0,0.011149999999999993,0.0008492857142856794,13.128679562658228,1,1,1,0.34146341463404434,0.05555555555555555,4.0,0.3333333333333333,0.6476030277542401,0.09478553406215612,26.14468629961849,Long,1.3324905,1.3321,1.3427,2025-12-17T08:00:00+00:00,2025-12-17T08:25:00+00:00
2025-12-17 08:20:00+00:00,USDJPY,0,1.056999999999988,0.06821428571428864,15.495287958114341,1,1,-1,0.38115183246087,0.05555555555555555,3.0,0.25,0.9382198952878146,0.1108272251310645,22.305457746486486,Short,155.52556,155.571,154.512,2025-12-17T08:05:00+00:00,2025-12-17T08:25:00+00:00
2025-12-18 10:40:00+00:00,USDJPY,1,0.52800000000002,0.029142857142854188,18.11764705882605,1,2,-1,0.20588235294120516,0.4444444444444444,6.0,0.5,1.4754901960778242,0.01612745098063659,15.737635113019682,Short,155.90747000000002,155.938,155.427,2025-12-18T10:10:00+00:00,2025-12-18T10:45:00+00:00
2025-12-19 10:30:00+00:00,GBPUSD,0,0.0023999999999999577,0.0005207142857143188,4.609053497942013,1,1,-1,0.019204389574884538,0.4166666666666667,8.0,0.6666666666666666,1.075445816186285,0.2542661179698679,3.9798792756550148,Short,1.3378824,1.33828,1.3363,2025-12-19T09:50:00+00:00,2025-12-19T10:45:00+00:00
2025-12-19 13:30:00+00:00,EURUSD,1,0.0025399999999999867,0.0003885714285714365,6.536764705882185,1,1,1,0.025735294117815128,0.9166666666666666,3.0,0.25,1.1066176470591933,0.2951838235291795,4.502784146738171,Long,1.1714953000000001,1.17119,1.17287,2025-12-19T13:15:00+00:00,2025-12-19T13:35:00+00:00
2025-12-22 08:10:00+00:00,EURUSD,0,0.0021500000000000963,0.000342142857142894,6.283924843423404,1,1,-1,0.20459290187828574,0.027777777777777776,1.0,0.08333333333333333,1.5490605427970923,0.06926931106491788,4.022588360352178,Short,1.1724737,1.17285,1.17096,2025-12-22T08:05:00+00:00,2025-12-22T08:15:00+00:00
2025-12-22 08:35:00+00:00,GBPUSD,0,0.004050000000000109,0.0005228571428571424,7.745901639344478,1,1,-1,0.382513661202144,0.09722222222222222,3.0,0.25,0.6502732240437298,0.0983060109290283,13.623032311519491,Short,1.3411586,1.3414,1.33787,2025-12-22T08:20:00+00:00,2025-12-22T09:15:00+00:00
2025-12-22 09:15:00+00:00,GBPJPY,0,0.7340000000000089,0.08914285714285443,8.23397435897471,1,1,-1,0.3701923076921736,0.20833333333333334,5.0,0.4166666666666667,1.1442307692308473,0.18599358974364816,8.803921568628382,Short,211.26658,211.339,210.629,2025-12-22T08:50:00+00:00,2025-12-22T09:20:00+00:00
2025-12-22 13:55:00+00:00,USDJPY,0,0.4310000000000116,0.1153571428571435,3.7362229102167976,1,1,1,3.0773993808048474,0.9861111111111112,9.0,0.75,1.1616099071206163,0.2675170278639344,5.3170065167131035,Long,157.15614,157.061,157.662,2025-12-22T13:10:00+00:00,2025-12-22T14:00:00+00:00
2025-12-23 08:20:00+00:00,EURUSD,0,0.0018599999999999728,0.0003785714285714186,4.913207547169868,1,1,-1,0.6075471698112112,0.05555555555555555,3.0,0.25,1.2150943396224223,0.3608301886793664,4.603184323332064,Short,1.1777834,1.17811,1.17628,2025-12-23T08:05:00+00:00,2025-12-23T13:50:00+00:00
2025-12-23 09:25:00+00:00,USDJPY,0,1.0159999999999911,0.09335714285714403,10.88293802601354,1,1,1,2.024483550114666,0.2361111111111111,5.0,0.4166666666666667,1.1247130833972734,0.2833205814841271,13.63447350770985,Long,155.91155,155.837,156.928,2025-12-23T09:00:00+00:00,2025-12-23T09:30:00+00:00
2025-12-24 08:05:00+00:00,GBPJPY,0,0.63900000000001,0.08392857142856817,7.61361702127701,1,1,1,0.08340425531921176,0.013888888888888888,1.0,0.08333333333333333,1.072340425531997,0.13225531914892938,7.090766823162438,Long,210.5889,210.525,211.042,2025-12-24T08:00:00+00:00,2025-12-24T08:10:00+00:00
2025-12-24 08:30:00+00:00,GBPUSD,0,0.0026999999999999247,0.000444999999999997,6.0674157303369505,1,2,1,0.04494382022501384,0.08333333333333333,5.0,0.4166666666666667,1.3258426966294257,0.36202247190992176,5.803533062781726,Long,1.3509789,1.35056,1.35341,2025-12-24T08:05:00+00:00,2025-12-24T08:35:00+00:00
2025-12-24 08:30:00+00:00,EURUSD,0,0.0021999999999999797,0.0004242857142857342,5.185185185184895,1,1,1,0.11784511784536102,0.08333333333333333,5.0,0.4166666666666667,1.3905723905720153,0.3561279461280959,4.586058725234256,Long,1.1788789,1.17846,1.1808,2025-12-24T08:05:00+00:00,2025-12-24T08:40:00+00:00
2025-12-26 08:20:00+00:00,EURUSD,0,0.002349999999999852,0.00034999999999999317,6.714285714285423,1,1,1,0.7428571428575831,0.05555555555555555,4.0,0.3333333333333333,1.4571428571429155,0.22257142857133036,5.793703396850844,Long,1.1772521,1.17689,1.17935,2025-12-26T08:00:00+00:00,2025-12-26T08:35:00+00:00
2025-12-26 08:20:00+00:00,GBPUSD,1,0.004329999999999945,0.00040642857142858535,10.65377855887472,2,1,1,0.5905096660808676,0.05555555555555555,4.0,0.3333333333333333,1.107205623901695,0.07504393673121383,11.48826291079683,Long,1.3486095,1.34829,1.35228,2025-12-26T08:00:00+00:00,2025-12-26T08:40:00+00:00
2025-12-28 09:35:00+00:00,BTCUSD,0,355.9100000000035,59.27142857142878,6.004748132080057,1,1,-1,0.3799469751748083,0.2638888888888889,11.0,0.9166666666666666,2.0357194504700447,0.30551988430934107,1.696553929911276,Short,87686.0714,87771.74,87540.73,2025-12-28T08:40:00+00:00,2025-12-28T09:40:00+00:00
2025-12-29 08:05:00+00:00,GBPJPY,0,0.875,0.09892857142857281,8.844765342960166,1,1,1,0.26281588447663634,0.013888888888888888,1.0,0.08333333333333333,2.173285198555961,0.3472202166063844,4.9285948247627624,Long,210.59365,210.441,211.346,2025-12-29T08:00:00+00:00,2025-12-29T08:10:00+00:00
2025-12-29 08:15:00+00:00,GBPUSD,0,0.003029999999999866,0.0006285714285714386,4.820454545454256,1,1,1,0.747727272727567,0.041666666666666664,3.0,0.25,0.8272727272724817,0.033090909090800355,6.286023835320049,Long,1.3488792,1.34851,1.3512,2025-12-29T08:00:00+00:00,2025-12-29T08:20:00+00:00
2025-12-29 09:00:00+00:00,EURUSD,0,0.003269999999999884,0.0005007142857142988,6.530670470755661,1,1,-1,0.4393723252498496,0.16666666666666666,2.0,0.16666666666666666,2.496433666191037,0.42439372325238317,2.7183098591550636,Short,1.1777925,1.17868,1.17538,2025-12-29T08:50:00+00:00,2025-12-29T09:25:00+00:00
2025-12-29 10:05:00+00:00,BTCUSD,0,2595.029999999999,252.1871428571446,10.290096357013706,1,1,1,0.2671428814202401,0.3472222222222222,3.0,0.25,1.1201601984920626,0.18475208320349312,11.468495706440988,Long,88026.0779,87825.51,90326.29,2025-12-29T09:50:00+00:00,2025-12-29T10:10:00+00:00
2025-12-30 08:05:00+00:00,GBPJPY,0,0.5209999999999866,0.08321428571428717,6.260944206008313,1,1,1,0.3244635193134821,0.013888888888888888,1.0,0.08333333333333333,2.3433476394848554,0.5954506437766,2.929216323582227,Long,210.68845000000002,210.55,211.094,2025-12-30T08:00:00+00:00,2025-12-30T08:10:00+00:00
2025-12-30 08:30:00+00:00,EURUSD,0,0.0013600000000000279,0.00037785714285711237,3.5992438563330675,1,2,1,0.07939508506610148,0.08333333333333333,5.0,0.4166666666666667,1.3497164461243125,0.3914177693761564,2.175918254627419,Long,1.1772021,1.17684,1.17799,2025-12-30T08:05:00+00:00,2025-12-30T08:35:00+00:00
2025-12-30 08:40:00+00:00,USDJPY,0,0.4230000000000018,0.06878571428571181,6.149532710280622,1,1,1,0.5524402907582263,0.1111111111111111,8.0,0.6666666666666666,0.8722741433022451,0.16573208722755053,9.633802816903204,Long,155.9296,155.887,156.34,2025-12-30T08:00:00+00:00,2025-12-30T08:45:00+00:00
2025-12-30 11:00:00+00:00,GBPUSD,0,0.0023900000000001143,0.0004014285714286002,5.953736654804128,1,1,-1,0.17437722419931187,0.5,11.0,0.9166666666666666,1.2704626334518923,0.10487544483968536,5.683236674951329,Short,1.3518379,1.3522,1.34978,2025-12-30T10:05:00+00:00,2025-12-30T11:05:00+00:00
